pipeline_json,prefix,seed,time_total_sec,ref_preset,ref_length,num_snps,het_rate,avoid_regions,platform,ont_profile,map_preset,num_reads,min_len,max_len,len_model,ln_mean,ln_sigma,start_model,dropout_fraction,dropout_block_len,dup_segments,dup_len,dup_min_gap,burst_prob,burst_count,burst_len,burst_mult,num_indels,indel_min_len,indel_max_len,indel_het_rate,phase_snps_only,eval_snps_only,call_min_mapq,call_min_baseq,max_coverage,min_mapq,min_baseq,call_precision,call_recall,truth_snps,truth_het_snps,called_snps,shared_snps,oracle_time_vcf_parse_sec,oracle_time_build_readset_sec,oracle_time_readselection_sec,oracle_time_solve_sec,oracle_time_ps_sec,oracle_time_write_sec,oracle_time_total_sec,called_time_vcf_parse_sec,called_time_build_readset_sec,called_time_readselection_sec,called_time_solve_sec,called_time_ps_sec,called_time_write_sec,called_time_total_sec,oracle_phase_accuracy,oracle_switch_error,oracle_num_phase_sets,oracle_effective_phased_recall,oracle_phasing_rate_shared_het,oracle_shared_het_recall,called_phase_accuracy,called_switch_error,called_num_phase_sets,called_effective_phased_recall,called_phasing_rate_shared_het,called_shared_het_recall
output/poster_interaction_dense/dup0_drop0.00_s0.pipeline.json,output/poster_interaction_dense/dup0_drop0.00_s0,0,2.689992382998753,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.0,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.70375,800,638,563,563,0.001291075001063291,0.4916514750002534,0.0023069489980116487,0.01528025899460772,0.001101797999581322,0.0017086560037569143,0.5138930519970017,0.0011413150059524924,0.3597963560023345,0.0016420690008089878,0.009762089001014829,0.0007040749987936579,0.002040862003923394,0.3755532549985219,1.0,0.0,2,0.9545454545454546,0.9545454545454546,1.0,0.9041916167664671,0.11178247734138973,3,0.47335423197492166,0.8308457711442786,0.6300940438871473
output/poster_interaction_dense/dup0_drop0.00_s1.pipeline.json,output/poster_interaction_dense/dup0_drop0.00_s1,1,2.5667754559981404,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.0,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.64625,800,642,517,517,0.001574391993926838,0.5293223260014202,0.002450584994221572,0.036661721002019476,0.0010226420054095797,0.0017798510016291402,0.573388149998209,0.00099926700204378,0.29820039399783127,0.0020874370020464994,0.02255910399981076,0.000638639998214785,0.00188814500143053,0.32674513600068167,1.0,0.0,1,0.9127725856697819,0.9127725856697819,1.0,0.7231404958677686,0.30962343096234307,3,0.27258566978193144,0.6558265582655827,0.5747663551401869
output/poster_interaction_dense/dup0_drop0.00_s2.pipeline.json,output/poster_interaction_dense/dup0_drop0.00_s2,2,2.5866323330046725,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.0,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.635,800,650,508,508,0.0012085669950465672,0.5272482779982965,0.002296870996360667,0.05523607799841557,0.0011398409988032654,0.0018038709968095645,0.5895101979986066,0.0011146600008942187,0.3075991189980414,0.0016252749992418103,0.01916388899553567,0.0007141530004446395,0.002114383998559788,0.33275535099528497,0.9881154499151104,0.0017035775127768314,2,0.8953846153846153,0.9061538461538462,1.0,1.0,0.0,3,0.5307692307692308,0.9375,0.5661538461538461
output/poster_interaction_dense/dup0_drop0.025_s0.pipeline.json,output/poster_interaction_dense/dup0_drop0.025_s0,0,2.7129196079986286,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.025,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.7175,800,638,574,574,0.0016793739996501245,0.5377024459958193,0.0024768579969531856,0.05142943900136743,0.001089135002985131,0.0017565390007803217,0.5967262409976684,0.0009808320028241724,0.3104795479957829,0.0016058960027294233,0.04061099999671569,0.0007077280024532229,0.0021516060005524196,0.35694554599467665,0.9966329966329966,0.006745362563237774,1,0.9278996865203761,0.9310344827586207,1.0,0.9970238095238095,0.0030120481927710845,4,0.5250783699059561,0.8155339805825242,0.64576802507837
output/poster_interaction_dense/dup0_drop0.025_s1.pipeline.json,output/poster_interaction_dense/dup0_drop0.025_s1,1,2.5875019669983885,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.025,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.65625,800,642,525,525,0.0017751850027707405,0.5503689620018122,0.002340031001949683,0.03895765800552908,0.0010698949990910478,0.001817955999285914,0.5969523539970396,0.0011413380052545108,0.28453955199802294,0.001564844002132304,0.030021436999959406,0.0006155459996080026,0.001897006994113326,0.32019191500148736,0.9982876712328768,0.003430531732418525,1,0.9080996884735203,0.9096573208722741,1.0,0.9107806691449815,0.09125475285171103,6,0.38161993769470404,0.7078947368421052,0.5919003115264797
output/poster_interaction_dense/dup0_drop0.025_s2.pipeline.json,output/poster_interaction_dense/dup0_drop0.025_s2,2,2.5477133149979636,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.025,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.65875,800,650,527,527,0.0015336599972215481,0.5435300290046143,0.002519819994631689,0.025453555994317867,0.0011703940035658889,0.0017651259986450896,0.5765512880025199,0.0012914789986098185,0.2826200499985134,0.0015274200050043873,0.01334414000302786,0.0006503129989141598,0.0018452999938745052,0.30165565900097135,0.9983333333333333,0.003355704697986577,4,0.9215384615384615,0.9230769230769231,1.0,0.6680672268907563,0.2948717948717949,4,0.24461538461538462,0.6214099216710183,0.5892307692307692
output/poster_interaction_dense/dup0_drop0.05_s0.pipeline.json,output/poster_interaction_dense/dup0_drop0.05_s0,0,2.5891688780029654,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.05,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.65,800,638,520,520,0.0022672279956168495,0.5272188989983988,0.0025091060015256517,0.04818253599660238,0.0011789070049417205,0.0017928650049725547,0.5838776789969415,0.0014962409986765124,0.2857819149940042,0.0014706560032209381,0.0329901150034857,0.0005898629970033653,0.0020757789970957674,0.32478920799621847,0.9982547993019197,0.0035026269702276708,2,0.896551724137931,0.8981191222570533,1.0,0.8333333333333334,0.0037593984962406013,4,0.35266457680250785,0.743801652892562,0.5689655172413793
output/poster_interaction_dense/dup0_drop0.05_s1.pipeline.json,output/poster_interaction_dense/dup0_drop0.05_s1,1,2.67633787500381,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.05,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.65875,800,642,527,527,0.0015577149970340542,0.5648019199943519,0.002384456995059736,0.06185643299977528,0.0010733029994298704,0.0017019700026139617,0.6339179540009354,0.0011070379987359047,0.29782073800015496,0.0015714149994892068,0.051157816997147165,0.000646913998934906,0.002178770999307744,0.3548799710042658,1.0,0.0,2,0.8598130841121495,0.8598130841121495,1.0,1.0,0.0,5,0.4392523364485981,0.7382198952879581,0.5950155763239875
output/poster_interaction_dense/dup0_drop0.05_s2.pipeline.json,output/poster_interaction_dense/dup0_drop0.05_s2,2,2.5966133030015044,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.05,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.6275,800,650,502,502,0.001976460000150837,0.5544035810016794,0.002502622999600135,0.05464561299595516,0.0010618279993650503,0.0016073059960035607,0.616756413000985,0.001119986001867801,0.28525241600436857,0.0015427600010298193,0.043548139998165425,0.0006111059992690571,0.00190821699652588,0.3343736419992638,0.9965034965034965,0.007042253521126761,4,0.8769230769230769,0.88,1.0,0.7013574660633484,0.2962962962962963,5,0.23846153846153847,0.6038251366120219,0.563076923076923
output/poster_interaction_dense/dup0_drop0.075_s0.pipeline.json,output/poster_interaction_dense/dup0_drop0.075_s0,0,2.5722967280016746,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.075,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.5975,800,638,478,478,0.0015032960000098683,0.506149609995191,0.0024811350012896582,0.0868696980032837,0.0010355939957662486,0.0018111330064130016,0.6003844490041956,0.0013754230021731928,0.23911805100215133,0.0016246609957306646,0.04667211799824145,0.0005913939967285842,0.0019032120035262778,0.2916235000011511,0.9981132075471698,0.003787878787878788,2,0.829153605015674,0.8307210031347962,1.0,1.0,0.0,6,0.3667711598746082,0.7134146341463414,0.5141065830721003
