pipeline_json,prefix,seed,time_total_sec,ref_preset,ref_length,num_snps,het_rate,avoid_regions,platform,ont_profile,map_preset,num_reads,min_len,max_len,len_model,ln_mean,ln_sigma,start_model,dropout_fraction,dropout_block_len,dup_segments,dup_len,dup_min_gap,burst_prob,burst_count,burst_len,burst_mult,num_indels,indel_min_len,indel_max_len,indel_het_rate,phase_snps_only,eval_snps_only,call_min_mapq,call_min_baseq,max_coverage,min_mapq,min_baseq,call_precision,call_recall,truth_snps,truth_het_snps,called_snps,shared_snps,oracle_phase_accuracy,oracle_switch_error,oracle_num_phase_sets,oracle_effective_phased_recall,oracle_phasing_rate_shared_het,oracle_shared_het_recall,called_phase_accuracy,called_switch_error,called_num_phase_sets,called_effective_phased_recall,called_phasing_rate_shared_het,called_shared_het_recall
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s0.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s0,0,3.064694959903136,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.70375,800,638,563,563,1.0,0.0,2,0.9545454545454546,0.9545454545454546,1.0,0.9041916167664671,0.11178247734138973,3,0.47335423197492166,0.8308457711442786,0.6300940438871473
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s1.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s1,1,2.971336619928479,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.64625,800,642,517,517,1.0,0.0,1,0.9127725856697819,0.9127725856697819,1.0,0.7231404958677686,0.30962343096234307,3,0.27258566978193144,0.6558265582655827,0.5747663551401869
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s2.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s2,2,2.9841058959718794,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.635,800,650,508,508,0.9881154499151104,0.0017035775127768314,2,0.8953846153846153,0.9061538461538462,1.0,1.0,0.0,3,0.5307692307692308,0.9375,0.5661538461538461
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s3.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s3,3,3.0245320189278573,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.6475,800,660,518,518,1.0,0.0,2,0.9424242424242424,0.9424242424242424,1.0,0.8221476510067114,0.18983050847457628,3,0.3712121212121212,0.7842105263157895,0.5757575757575758
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s4.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.0_s4,4,3.1304628041107208,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.68125,800,629,545,545,0.9982788296041308,0.0034542314335060447,2,0.9220985691573926,0.9236883942766295,1.0,1.0,0.0,5,0.534181240063593,0.8842105263157894,0.604133545310016
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s0.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s0,0,2.994186877971515,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.1,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.60625,800,638,485,485,1.0,0.0,3,0.8040752351097179,0.8040752351097179,1.0,1.0,0.0,6,0.34169278996865204,0.6337209302325582,0.5391849529780565
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s1.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s1,1,2.930787487886846,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.1,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.615,800,642,492,492,1.0,0.0,3,0.8722741433021807,0.8722741433021807,1.0,1.0,0.0,7,0.2554517133956386,0.478134110787172,0.5342679127725857
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s2.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s2,2,2.965491954004392,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.1,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.62375,800,650,499,499,1.0,0.0,2,0.8907692307692308,0.8907692307692308,1.0,1.0,0.0,8,0.32153846153846155,0.5821727019498607,0.5523076923076923
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s3.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s3,3,2.84907199209556,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.1,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.565,800,660,452,452,0.9982668977469671,0.0034904013961605585,4,0.8727272727272727,0.8742424242424243,1.0,0.9296875,0.008130081300813009,5,0.1803030303030303,0.39628482972136225,0.4893939393939394
output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s4.pipeline.json,output/experiments_draft/07_interaction_dup_x_dropout/dup0_df0.1_s4,4,3.0472069419920444,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,dropout,0.1,1000,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.615,800,629,492,492,1.0,0.0,4,0.8473767885532592,0.8473767885532592,1.0,0.975,0.01935483870967742,5,0.2480127186009539,0.47904191616766467,0.5310015898251192
