pipeline_json,prefix,seed,time_total_sec,ref_preset,ref_length,num_snps,het_rate,avoid_regions,platform,ont_profile,map_preset,num_reads,min_len,max_len,len_model,ln_mean,ln_sigma,start_model,dropout_fraction,dropout_block_len,dup_segments,dup_len,dup_min_gap,burst_prob,burst_count,burst_len,burst_mult,num_indels,indel_min_len,indel_max_len,indel_het_rate,phase_snps_only,eval_snps_only,call_min_mapq,call_min_baseq,max_coverage,min_mapq,min_baseq,call_precision,call_recall,truth_snps,truth_het_snps,called_snps,shared_snps,oracle_time_vcf_parse_sec,oracle_time_build_readset_sec,oracle_time_readselection_sec,oracle_time_solve_sec,oracle_time_ps_sec,oracle_time_write_sec,oracle_time_total_sec,called_time_vcf_parse_sec,called_time_build_readset_sec,called_time_readselection_sec,called_time_solve_sec,called_time_ps_sec,called_time_write_sec,called_time_total_sec,oracle_phase_accuracy,oracle_switch_error,oracle_num_phase_sets,oracle_effective_phased_recall,oracle_phasing_rate_shared_het,oracle_shared_het_recall,called_phase_accuracy,called_switch_error,called_num_phase_sets,called_effective_phased_recall,called_phasing_rate_shared_het,called_shared_het_recall
output/smoke_merge/01_depth_curve/r100_s0.pipeline.json,output/smoke_merge/01_depth_curve/r100_s0,0,1.5558371099978103,plain,80000,800,0.8,False,ont,q20,map-ont,100,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.425,800,638,340,340,0.001652052000281401,0.3328861379995942,0.0011665209967759438,0.0031330310011981055,0.0007497539991163649,0.0016377990032196976,0.3417595840001013,0.000579605002712924,0.06996730600076262,0.000490459002321586,0.0015819470063433982,0.00017263300105696544,0.0012876570035587065,0.07429035699897213,0.9980353634577603,0.003952569169960474,3,0.7962382445141066,0.7978056426332288,1.0,1.0,0.0,6,0.1536050156739812,0.5355191256830601,0.28683385579937304
output/smoke_merge/01_depth_curve/r200_s0.pipeline.json,output/smoke_merge/01_depth_curve/r200_s0,0,2.444565657999192,plain,80000,800,0.8,False,ont,q20,map-ont,200,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.70375,800,638,563,563,0.001534846996946726,0.4826591750024818,0.002263719004986342,0.014870169994537719,0.0011008630026481114,0.0015653599984943867,0.5045715489977738,0.001189458998851478,0.2899284059967613,0.0017464519987697713,0.008930459000112023,0.0007015659939497709,0.0018348250014241785,0.30474027899617795,1.0,0.0,2,0.9545454545454546,0.9545454545454546,1.0,0.9041916167664671,0.11178247734138973,3,0.47335423197492166,0.8308457711442786,0.6300940438871473
output/smoke_merge/01_depth_curve/r400_s0.pipeline.json,output/smoke_merge/01_depth_curve/r400_s0,0,4.816631591995247,plain,80000,800,0.8,False,ont,q20,map-ont,400,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.91,800,638,728,728,0.0016565090045332909,0.8900739700038685,0.0043631410007947125,0.19710635099909268,0.0015081829988048412,0.0016945579991443083,1.0972089439965202,0.0024697049957467243,0.814271823001036,0.004202586998871993,0.18241615700389957,0.001420722997863777,0.0017755009976099245,1.0072737720038276,1.0,0.0,1,0.9796238244514106,0.9796238244514106,1.0,1.0,0.0,1,0.8855799373040752,0.9964726631393298,0.8887147335423198
output/smoke_merge/01_depth_curve/r50_s0.pipeline.json,output/smoke_merge/01_depth_curve/r50_s0,0,1.274138065004081,plain,80000,800,0.8,False,ont,q20,map-ont,50,2000,6000,uniform,,,uniform,0.0,,0,3000,500,0.0,1,200,5.0,0,1,5,0.5,False,False,20,15,15,20,20,1.0,0.265,800,638,212,212,0.0015559520034003071,0.19386680599563988,0.0006483379984274507,0.0019134239992126822,0.00043327200546627864,0.0016834810012369417,0.20061669799906667,0.0006912419994478114,0.08190339699649485,0.00015133299893932417,0.001671915000770241,4.898200131719932e-05,0.0010039779954240657,0.08561957500205608,0.9971671388101983,0.005813953488372093,9,0.5517241379310345,0.5532915360501567,1.0,1.0,0.0,5,0.032915360501567396,0.19090909090909092,0.1724137931034483
