pipeline_json,seed,called_shared_het_recall,called_phasing_rate_shared_het,called_phase_accuracy,called_effective_phased_recall,called_loss_calling_or_sites,called_loss_unphased,called_loss_switch_or_phase_error,called_effective_phased_recall_check
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq0_cbq10_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq0_cbq15_s0.pipeline.json,0,0.483402489626556,0.6137339055793991,1.0,0.2966804979253112,0.5165975103734439,0.18672199170124484,0.0,0.2966804979253112
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq0_cbq20_s0.pipeline.json,0,0.2676348547717842,0.3837209302325581,1.0,0.1026970954356846,0.7323651452282158,0.16493775933609958,0.0,0.10269709543568463
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq0_cbq5_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq10_cbq10_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq10_cbq15_s0.pipeline.json,0,0.483402489626556,0.6137339055793991,1.0,0.2966804979253112,0.5165975103734439,0.18672199170124484,0.0,0.2966804979253112
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq10_cbq20_s0.pipeline.json,0,0.2676348547717842,0.3837209302325581,1.0,0.1026970954356846,0.7323651452282158,0.16493775933609958,0.0,0.10269709543568463
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq10_cbq5_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq20_cbq10_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq20_cbq15_s0.pipeline.json,0,0.483402489626556,0.6158798283261803,1.0,0.2977178423236514,0.5165975103734439,0.18568464730290457,0.0,0.29771784232365145
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq20_cbq20_s0.pipeline.json,0,0.2676348547717842,0.3837209302325581,1.0,0.1026970954356846,0.7323651452282158,0.16493775933609958,0.0,0.10269709543568463
output/smoke_merge/08_optimize_whatshap/calling_threshold_grid/cmq20_cbq5_s0.pipeline.json,0,0.4906639004149377,0.6131078224101479,1.0,0.3008298755186722,0.5093360995850623,0.18983402489626555,0.0,0.30082987551867213
